avion,voiture,oiseau,chat,cerf,chien,grenouille,cheval,bateau,camion,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
-1.365305,-12.985155,-9.167576,-12.351277,-17.166122,-13.042275,-16.577753,-15.4053955,-11.731496,-13.095531,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,5880
-13.14385,-13.318358,-8.5229645,-8.031633,-14.915726,-3.7532406,-10.051316,-12.390538,-14.585821,-13.480415,0.0,0.0,0.0,0.90384614,0.0,0.07692308,0.0,0.01923077,0.0,0.0,5881
-12.585374,-6.2340875,-12.000127,-9.595178,-14.453918,-9.57287,-13.2561245,-13.254103,-10.64892,-4.596534,0.0,0.6530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469388,5882
-12.284147,-11.763439,-6.434226,-10.48597,-9.776066,-7.9532127,-4.104904,-9.993402,-12.275821,-13.456152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5883
-15.04219,-11.834831,-8.007061,-10.50808,-1.0123444,-10.89345,-11.613603,-10.228097,-13.805659,-13.965753,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5884
-15.739964,-13.615331,-8.573649,-10.813204,-3.4595594,-10.469169,-12.228343,-9.828602,-15.806867,-15.923073,0.0,0.0,0.0,0.0,0.9811321,0.0,0.0,0.018867925,0.0,0.0,5885
-13.007426,-13.407627,-1.8131895,-11.017272,-10.793318,-8.562802,-9.897788,-10.019249,-13.099149,-14.802131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5886
-9.321544,-1.6867208,-10.160742,-9.799667,-15.290441,-9.176451,-11.494272,-12.326423,-10.148632,-6.947671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5887
-13.369039,-12.438611,-5.6127434,-8.388748,-1.7808132,-7.4704423,-11.301394,-7.741932,-13.979305,-14.034023,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,5888
-12.291946,-12.066658,-3.5803385,-9.065203,-9.705162,-7.7175593,-0.4337387,-10.023179,-12.520733,-14.66891,0.0,0.0,0.0,0.019607844,0.019607844,0.0,0.9607843,0.0,0.0,0.0,5889
-11.454051,-12.238928,-9.064207,-8.415335,-13.120088,-9.653524,-11.193504,-11.542749,-13.895972,-14.257519,0.0,0.0,0.03773585,0.8490566,0.0,0.094339624,0.0,0.0,0.0,0.018867925,5890
0.68807507,-9.919895,-7.8866243,-10.824102,-16.32917,-12.584101,-14.725173,-14.625344,-10.725257,-11.883617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5891
-7.9927526,-11.413995,-7.761427,-10.437796,-11.487611,-10.071902,-10.47203,-10.649101,-1.6575022,-12.25588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5892
-12.062369,-10.287906,-11.736189,-12.802246,-15.571458,-13.159513,-11.506749,-15.593352,-10.96723,-9.092177,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,5893
-16.305033,-14.622596,-10.626039,-12.013256,-15.130285,-9.362345,-14.187822,-4.93725,-15.290588,-17.424393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5894
-18.625977,-13.325532,-8.566302,-12.128016,-16.796562,-11.330904,-4.7417936,-15.038336,-17.611616,-16.778818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5895
-9.214617,-8.056317,-11.277929,-13.32941,-14.842539,-11.266911,-12.178135,-13.921933,-3.0307913,-8.806927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.06,5896
-14.506917,-12.740016,-7.0023346,-10.18079,-1.5157461,-8.7556505,-9.718407,-8.798439,-14.541116,-14.72549,0.0,0.0,0.0,0.01923077,0.9807692,0.0,0.0,0.0,0.0,0.0,5897
-10.528931,-11.883215,-10.241625,-11.523566,-13.541511,-12.415106,-10.822402,-13.669137,-1.7125826,-12.928362,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,5898
-8.860341,-2.5293503,-9.643679,-11.45013,-12.849522,-11.055667,-10.120375,-11.880577,-9.882565,-9.026226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5899
-10.648557,-11.637962,-5.900862,-7.994613,-3.4593582,-7.5922594,-10.068808,-5.887806,-11.45027,-13.904379,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,5900
-17.383785,-16.016653,-11.403753,-12.62969,-15.076742,-8.082936,-13.68135,-16.880198,-17.375591,-17.52064,0.0,0.0,0.0,0.01923077,0.0,0.9807692,0.0,0.0,0.0,0.0,5901
-7.945004,-6.737986,-8.304624,-9.17128,-12.021484,-8.325169,-10.106262,-10.1382,-6.8156347,-5.555286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5902
-11.370553,-11.355387,-7.755409,-8.4499655,-1.9885597,-8.577513,-12.81248,-8.681551,-13.2750225,-13.739747,0.0,0.0,0.0,0.0,0.9807692,0.0,0.0,0.01923077,0.0,0.0,5903
-15.050613,-12.579684,-10.293157,-10.080425,-12.413041,-9.589685,-12.4579735,-3.9004698,-13.961757,-14.370544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5904
-12.340638,-5.829803,-12.230828,-12.520465,-14.671379,-12.716647,-13.701699,-11.481294,-13.368542,-11.463949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5905
-13.353984,-12.78347,-6.4692564,-10.555466,-1.0827084,-7.6389656,-9.426652,-9.288783,-13.368653,-14.102801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5906
-14.590482,-13.53265,-10.321693,-10.608083,-11.271183,-3.4883938,-8.960602,-13.227737,-16.546595,-15.25089,0.0,0.0,0.0,0.0,0.01923077,0.9807692,0.0,0.0,0.0,0.0,5907
-14.181507,-13.804804,-7.756325,-10.902927,-9.535149,-6.184102,-7.472819,-9.661107,-15.085752,-14.511573,0.0,0.0,0.01923077,0.8076923,0.01923077,0.0,0.15384616,0.0,0.0,0.0,5908
-11.077546,-4.365493,-9.34127,-8.058849,-11.422071,-8.008747,-10.867157,-7.952695,-12.728222,-10.251708,0.0,0.98039216,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,5909
-10.248338,-9.854491,-5.2982655,-7.15666,-8.41614,-4.180084,-3.588543,-8.640297,-12.144015,-11.333498,0.0,0.0,0.5686275,0.21568628,0.05882353,0.05882353,0.09803922,0.0,0.0,0.0,5910
-11.58233,-11.804345,-7.5405107,-10.070223,-10.994628,-9.37117,-5.5257034,-10.97298,-10.454181,-12.76336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5911
-12.807998,-11.022022,-8.088548,-11.27218,-6.2222524,-6.5498776,-9.562877,-4.7204227,-12.920709,-12.768478,0.0,0.0,0.0,0.0,0.9807692,0.0,0.01923077,0.0,0.0,0.0,5912
-14.335694,-12.07694,-8.523376,-11.666536,-10.43054,-9.798647,-10.729803,-1.6803322,-14.278564,-14.470499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5913
-10.089484,-2.6616964,-10.80928,-10.335304,-13.6313715,-10.5105,-12.831288,-11.9108095,-11.32988,-8.760044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5914
-11.310831,-10.926848,-7.6761003,-7.3730817,-11.949319,-3.3002377,-7.9119725,-11.261227,-12.295442,-12.868131,0.0,0.0,0.02,0.24,0.0,0.68,0.06,0.0,0.0,0.0,5915
-12.162098,-9.046286,-12.401913,-13.069525,-15.26014,-12.714459,-15.121605,-13.687674,-11.450676,-4.178808,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,5916
-13.562264,-14.277178,-7.5456185,-8.502301,-12.042438,-7.76103,-10.025789,-12.377841,-15.67647,-14.586717,0.0,0.0,0.039215688,0.9607843,0.0,0.0,0.0,0.0,0.0,0.0,5917
-12.031288,-3.1387339,-12.941218,-11.331173,-15.080544,-12.428156,-13.593117,-13.1361685,-13.477131,-10.378762,0.0,0.9807692,0.0,0.0,0.0,0.0,0.01923077,0.0,0.0,0.0,5918
-9.775373,-10.639013,-4.8820887,-8.872202,-6.120472,-6.6709557,-7.5389166,-7.907339,-9.301912,-11.365189,0.018867925,0.0,0.018867925,0.018867925,0.9056604,0.018867925,0.018867925,0.0,0.0,0.0,5919
-6.378664,-10.120648,-5.852213,-10.17521,-12.342923,-7.310251,-7.28916,-10.690249,-4.987152,-12.736926,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,5920
-13.811412,-12.898853,-7.4696584,-9.559904,-11.5790615,-7.1546154,-13.186784,-3.2401276,-14.320256,-14.958826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5921
-15.061688,-13.209628,-9.269499,-13.36909,-13.944741,-9.039347,-12.512255,-2.5216055,-15.193449,-15.524895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5922
-0.3472929,-9.535129,-7.398823,-10.596235,-17.065762,-12.289735,-13.511787,-14.044308,-10.630705,-10.266031,0.9807692,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5923
-11.488803,-10.593509,-4.0878906,-9.873298,-5.209016,-8.070938,-8.975283,-7.5383625,-11.396826,-14.515469,0.0,0.0,0.06,0.0,0.94,0.0,0.0,0.0,0.0,0.0,5924
-16.497614,-14.245419,-9.718917,-11.179098,-13.4338455,-7.7754283,-10.641136,-12.690469,-15.041353,-15.245867,0.0,0.02,0.0,0.9,0.0,0.04,0.04,0.0,0.0,0.0,5925
-11.760633,-10.13866,-6.420902,-9.549781,-1.7165356,-9.341145,-11.192173,-9.007927,-11.450924,-13.062897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5926
-13.411588,-11.911407,-5.2232056,-9.582509,-11.7626295,-7.693528,-0.24446869,-9.805948,-12.774912,-13.138482,0.0,0.0,0.03508772,0.0,0.0,0.0,0.94736844,0.0,0.01754386,0.0,5927
-14.1983595,-12.795322,-9.076788,-10.468022,-11.529014,-9.12418,-12.008963,-5.723003,-14.8538265,-15.312226,0.0,0.0,0.0,0.0,0.0,0.020408163,0.0,0.97959185,0.0,0.0,5928
-13.431274,-13.546229,-7.474353,-9.805502,-10.403875,-7.114456,-11.110097,-2.4755735,-14.782385,-15.319508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5929
-12.072376,-11.816352,-6.4914713,-7.361682,-10.538783,-3.0493279,-9.996522,-9.555765,-14.463615,-13.058062,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,5930
-12.348422,-11.390325,-6.532056,-7.4176774,-5.118561,-6.358943,-8.602175,-7.2619696,-13.736593,-12.920454,0.0,0.0,0.0,0.0,0.9259259,0.037037037,0.0,0.037037037,0.0,0.0,5931
-14.002191,-13.013993,-7.0915704,-8.929337,-3.03399,-5.669914,-10.555925,-10.267949,-15.760634,-16.572376,0.019607844,0.0,0.0,0.019607844,0.9411765,0.019607844,0.0,0.0,0.0,0.0,5932
-12.908068,-12.641331,-7.322626,-10.14337,-6.052894,-6.041165,-7.4778485,-7.811443,-12.261646,-13.940862,0.0,0.0,0.0,0.0,0.74,0.04,0.0,0.22,0.0,0.0,5933
-13.21489,-13.040879,-7.71494,-7.9007215,-14.440096,-7.6816235,-9.637228,-11.933444,-14.293835,-14.334883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5934
-14.348051,-12.611715,-8.099741,-11.176526,-9.701182,-8.3934555,-6.7649255,-12.204197,-14.471982,-14.38094,0.0,0.0,0.019607844,0.0,0.0,0.0,0.98039216,0.0,0.0,0.0,5935
-15.377503,-12.3598,-8.15933,-10.499694,-14.651079,-8.478263,-0.39999866,-12.423089,-13.091759,-14.331923,0.0,0.0,0.0,0.07692308,0.0,0.0,0.9230769,0.0,0.0,0.0,5936
-10.366867,-1.0585098,-10.869377,-10.927682,-11.440809,-9.544325,-11.317108,-11.53276,-11.046519,-8.751846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5937
-9.018036,-5.893713,-10.430548,-10.464886,-13.106966,-9.785909,-11.923037,-9.757597,-8.288052,-2.697402,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,5938
-10.587997,-6.8030286,-12.472137,-14.325364,-16.508335,-12.153823,-14.181876,-14.774727,-10.325714,-3.9941568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5939
-12.2761,-11.714356,-4.475663,-7.3475533,-7.365274,-4.2688065,-7.1392646,-6.006379,-13.022218,-12.672398,0.0,0.0,0.019607844,0.0,0.039215688,0.0,0.0,0.9411765,0.0,0.0,5940
-8.827389,-6.057328,-9.465099,-11.37983,-14.174532,-10.378602,-11.646111,-12.315794,-7.3276267,-2.0042353,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.94,5941
-13.548872,-12.019038,-5.3687186,-9.202804,-2.403782,-9.414231,-10.7188,-7.9023514,-13.681415,-13.512535,0.0,0.0,0.0,0.0,0.9807692,0.0,0.0,0.01923077,0.0,0.0,5942
-15.452464,-14.579962,-9.468631,-8.103667,-16.248882,-8.916346,-10.57063,-14.355365,-15.172472,-15.455322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5943
-10.902393,-14.69708,-0.8328419,-8.297531,-14.8474655,-10.164849,-8.86491,-13.910308,-14.544523,-16.112898,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5944
-10.796116,-6.330981,-11.086943,-11.284842,-14.212017,-11.013925,-12.622328,-12.109601,-10.989303,-3.5995445,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.98039216,5945
-6.1909537,-6.1786313,-6.0209093,-9.023901,-11.093902,-7.4676156,-7.9385715,-9.827802,-3.4441805,-8.300203,0.0,0.0,0.0,0.0,0.0,0.0,0.03773585,0.0,0.9622642,0.0,5946
-13.967161,-14.100652,-9.381771,-10.411258,-15.671628,-3.4447546,-12.362416,-12.401378,-15.002207,-16.544746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5947
-0.19652176,-10.687612,-7.0367336,-11.779933,-16.566717,-11.697381,-13.474871,-13.212333,-10.339436,-12.136675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5948
-13.835343,-12.422323,-7.403003,-10.076409,-11.205439,-8.966829,-4.386592,-10.521611,-13.5861225,-13.671238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5949
-10.695711,-6.391814,-11.338115,-10.398188,-15.958543,-11.437693,-14.132476,-13.122575,-9.284141,-5.737112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5950
-2.6202898,-12.560387,-5.834324,-12.591407,-14.897398,-10.463047,-13.070365,-13.03565,-12.916903,-14.96829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5951
-11.954978,-7.207732,-12.485539,-12.649432,-13.9520235,-12.264243,-14.024132,-13.152658,-11.376819,-2.8802776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5952
-15.39945,-13.313366,-10.849901,-12.883024,-14.641879,-10.429507,-15.827506,-3.375823,-14.094796,-16.553036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5953
-9.547727,-9.216324,-8.6488,-9.947388,-13.255751,-10.478558,-9.6031475,-12.276396,-2.4589348,-11.748651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5954
-15.66621,-14.317498,-9.771446,-9.510807,-15.018034,-5.6214557,-10.741753,-13.991566,-13.538459,-15.835854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5955
-12.0446415,-13.26273,-7.3696527,-10.995974,-6.615895,-7.976573,-9.256986,-6.963336,-13.196383,-15.135702,0.0,0.0,0.0,0.0,0.46153846,0.0,0.0,0.53846157,0.0,0.0,5956
-15.358513,-13.240769,-8.822956,-11.785357,-2.8941402,-9.538921,-13.032086,-11.08066,-14.417044,-16.98106,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.0,0.0,0.02,5957
-10.952127,-7.685477,-10.835215,-11.251432,-15.22728,-10.67421,-13.714273,-12.69531,-8.898535,-5.580158,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,5958
-9.864763,-11.831413,-5.1234894,-9.292679,-10.31398,-7.190603,-8.272804,-9.589111,-8.327267,-13.136332,0.35849056,0.018867925,0.018867925,0.0,0.4716981,0.018867925,0.0,0.0,0.11320755,0.0,5959
-11.141712,-11.656274,-2.8915157,-8.695284,-9.892534,-6.183912,-7.3540645,-10.389868,-12.60769,-14.347998,0.0,0.0,0.88235295,0.039215688,0.0,0.0,0.078431375,0.0,0.0,0.0,5960
-15.573547,-13.160514,-8.304644,-10.605813,-15.118132,-8.903075,-2.314602,-11.402029,-15.1394615,-14.750544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5961
-19.245493,-14.440132,-8.623472,-10.160049,-16.90208,-9.896365,-1.3196201,-14.627027,-17.545547,-18.162806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5962
-9.422659,-7.648441,-8.269919,-9.628356,-12.784147,-9.212673,-10.868438,-10.406435,-10.51289,-9.663302,0.019607844,0.019607844,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.9411765,5963
-11.661091,-8.32173,-12.941484,-13.132773,-17.991302,-13.685496,-16.243261,-15.399667,-11.562794,-6.006606,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.98,5964
-15.285912,-12.976431,-9.106448,-11.580952,-13.682378,-10.421767,-13.258135,-3.4253883,-15.316734,-15.852159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5965
-11.133606,-6.4191666,-11.147295,-12.791122,-15.785075,-12.1907,-14.996029,-13.757854,-10.216696,-3.8618488,0.0,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96153843,5966
-11.383014,-8.47016,-13.8215275,-14.916456,-15.260748,-13.154051,-17.101805,-14.487906,-11.814808,-4.543849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5967
-7.0106,-11.6149,-6.749283,-11.742517,-12.907214,-9.170041,-11.314847,-11.22569,-11.334771,-13.053775,0.9607843,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,5968
-10.243011,-10.128323,-7.7344103,-9.113765,-13.173777,-3.8240728,-6.2970004,-8.685155,-12.214921,-13.450203,0.0,0.0,0.01923077,0.0,0.0,0.9807692,0.0,0.0,0.0,0.0,5969
-10.685115,-3.4846983,-10.792717,-11.530125,-16.545593,-10.319435,-13.318716,-13.114264,-10.7964525,-10.847021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5970
-8.821682,-2.9279041,-9.809547,-11.250271,-14.07555,-11.4490795,-11.086613,-12.005915,-11.306875,-10.900879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5971
-5.1605625,-6.7379465,-7.776495,-9.430873,-12.8785095,-9.458102,-8.327429,-10.917196,-3.0763988,-9.813727,0.018867925,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.9622642,0.0,5972
-12.677371,-11.711367,-3.0290651,-9.118949,-12.833207,-8.045157,-1.863965,-11.837994,-11.8275,-13.596022,0.0,0.0,0.019607844,0.0,0.0,0.0,0.9607843,0.019607844,0.0,0.0,5973
-10.141875,-5.7288694,-9.131636,-10.889077,-14.874227,-9.373603,-11.77343,-12.677258,-10.924692,-3.5132122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5974
-8.505949,-7.0349746,-8.564338,-10.3032465,-12.516379,-10.35864,-10.900624,-11.428093,-8.180189,-3.3761892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5975
-16.486153,-15.899139,-8.863338,-11.117539,-17.015717,-5.456378,-12.074319,-15.273466,-15.694356,-18.342674,0.0,0.0,0.0,0.018518519,0.0,0.9814815,0.0,0.0,0.0,0.0,5976
-13.772478,-13.065839,-12.076999,-11.631902,-15.220409,-11.111935,-9.746687,-13.0966835,-13.262051,-13.655789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5977
-15.759877,-14.484916,-11.726187,-13.020281,-16.44713,-8.705723,-14.342428,-13.462566,-17.83465,-17.46192,0.0,0.0,0.0,0.019607844,0.0,0.9411765,0.0,0.039215688,0.0,0.0,5978
-12.525433,-11.554123,-7.5759516,-9.571535,-12.211279,-6.2840023,-10.152984,-9.781771,-13.770766,-13.732189,0.0,0.0,0.0,0.05882353,0.0,0.9019608,0.039215688,0.0,0.0,0.0,5979
-11.086112,-7.9992647,-12.784488,-12.458396,-15.475504,-12.945385,-15.740648,-13.261649,-9.9247,-3.1339493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5980
-14.105199,-12.6021185,-9.0409775,-9.06004,-12.045485,-8.580761,-12.965358,-2.816886,-13.5541725,-14.041728,0.0,0.0,0.0,0.0,0.018867925,0.0,0.0,0.9811321,0.0,0.0,5981
-14.719816,-7.693567,-14.514854,-15.945553,-16.550852,-14.115222,-16.55507,-16.446854,-12.806592,-8.808227,0.0,0.040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591837,5982
-11.713062,-11.509975,-7.427079,-10.027208,-5.688898,-6.5056853,-10.871017,-6.3529434,-13.383991,-12.89954,0.0,0.0,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,0.0,5983
-13.596886,-12.599249,-9.306448,-7.467649,-13.156369,-2.6416197,-10.463528,-12.202222,-14.658959,-14.274227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5984
-11.778766,-11.336634,-5.496516,-9.425219,-3.2004566,-5.502751,-9.94059,-6.066029,-12.927734,-13.41874,0.0,0.0,0.0,0.0,0.8627451,0.05882353,0.0,0.078431375,0.0,0.0,5985
-12.909694,-12.2385645,-7.269454,-7.7987065,-12.961682,-5.6486955,-11.294488,-11.990442,-13.802433,-13.224351,0.0,0.0,0.0,0.84313726,0.0,0.15686275,0.0,0.0,0.0,0.0,5986
-14.150877,-13.118398,-7.889739,-9.267814,-12.225601,-5.364436,-9.369512,-11.287531,-14.568709,-13.883667,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.06,0.0,0.0,5987
-10.858034,-6.7241735,-11.364187,-12.147241,-15.833255,-11.26052,-15.11904,-12.335944,-10.001668,-2.9685335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5988
-8.72809,-10.80627,-10.37731,-12.621563,-14.90542,-11.859988,-13.187825,-13.542927,-4.228694,-11.793811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,5989
-8.906952,-12.754916,-9.689654,-11.927116,-14.712467,-11.733608,-11.469257,-14.266086,-2.7133484,-11.680707,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411765,0.0,5990
-13.661001,-11.584354,-7.2039404,-9.072682,-13.06307,-5.6162167,-8.046508,-10.741086,-13.641697,-13.643885,0.0,0.0,0.019607844,0.88235295,0.05882353,0.0,0.039215688,0.0,0.0,0.0,5991
-10.470899,-11.107174,-6.4467735,-8.556725,-6.1247563,-5.993912,-10.3441515,-3.2338066,-12.908634,-13.312805,0.0,0.0,0.0,0.0,0.44230768,0.0,0.0,0.5576923,0.0,0.0,5992
-8.236689,-9.8682785,-8.330008,-10.236759,-11.681594,-9.533801,-11.212033,-11.324093,-1.6455841,-12.786764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5993
-14.223833,-13.281778,-7.877724,-9.812777,-4.7090015,-5.291462,-10.09149,-3.9822989,-14.476955,-14.688259,0.0,0.0,0.0,0.0,0.78,0.14,0.0,0.08,0.0,0.0,5994
-0.5094576,-11.003358,-7.016291,-11.820818,-15.549927,-12.206623,-15.678301,-14.288577,-10.995449,-11.844866,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,5995
-12.5061245,-11.633514,-6.494769,-9.635613,-2.8033056,-9.021099,-7.2442145,-8.471637,-10.328887,-13.713615,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,5996
-1.7540493,-10.4004345,-5.47718,-11.193514,-12.476969,-8.931512,-11.5972805,-11.23275,-8.806757,-12.799943,0.9811321,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5997
-12.981403,-12.132968,-8.0286665,-11.529924,-13.403666,-8.533997,-12.821031,-1.6797991,-12.611272,-13.909411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5998
-10.977404,-14.100504,-1.6004419,-9.72258,-8.983681,-8.332102,-9.921196,-10.054993,-12.908284,-14.9959755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999
-11.222272,-12.437041,-11.441019,-13.283597,-15.918707,-12.963794,-14.164001,-13.765972,-7.0463114,-13.200689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6000
-0.6461296,-7.2541313,-8.020401,-10.763084,-15.97906,-10.772077,-12.023977,-12.993998,-7.4644623,-7.568705,0.92156863,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.05882353,0.0,6001
-12.480039,-14.445555,-0.8463812,-9.393918,-13.82879,-11.321294,-12.391712,-13.293306,-15.4779625,-16.125988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6002
-8.507652,-11.807279,-6.603822,-11.958807,-15.075544,-11.176026,-13.094015,-14.253538,-13.327367,-14.620934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6003
-12.872393,-11.344219,-8.124048,-10.761652,-12.310518,-9.550173,-11.609359,-2.1274996,-13.992479,-13.652483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6004
-12.934585,-11.507049,-7.3688326,-9.958751,-0.7963648,-8.18237,-8.586857,-7.987764,-11.047629,-13.691071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6005
-9.023067,-9.616572,-8.249586,-10.670048,-13.601661,-9.982998,-11.373976,-11.205816,-7.9544077,-10.539387,0.8,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.14,0.0,6006
-18.247082,-14.218671,-7.9720745,-11.840128,-15.15442,-10.689358,-1.6664095,-12.950537,-15.026894,-17.533997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6007
-13.655336,-13.584052,-7.6404624,-7.2748218,-13.042867,-7.7434115,-8.432515,-12.728556,-13.854155,-14.342104,0.0,0.0,0.02,0.96,0.0,0.02,0.0,0.0,0.0,0.0,6008
-12.515613,-11.823162,-7.0021243,-6.950598,-12.0524845,-6.41272,-7.7571325,-10.699852,-12.725761,-13.39351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6009
