飞机,汽车,鸟,猫,鹿,狗,青蛙,马,船,卡车,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
23.18055,20.395376,23.164349,20.785044,23.19234,22.26398,23.158524,21.53158,23.556597,21.907505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6112
24.480928,20.489769,24.450022,22.55402,24.666176,24.422485,24.092382,23.502857,24.805542,22.18755,0.0,0.0,0.9591837,0.0,0.020408163,0.020408163,0.0,0.0,0.0,0.0,6113
21.259525,23.838823,21.806293,19.722137,21.702873,20.562115,21.12655,21.164167,22.240364,23.603695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6114
23.886454,20.768175,24.642492,21.4526,23.767416,23.152662,23.689484,23.735813,24.47303,22.152822,0.040816326,0.0,0.020408163,0.0,0.0,0.0,0.0,0.0,0.93877554,0.0,6115
22.411728,19.878008,23.564604,22.236736,22.898773,21.9495,22.109566,21.835531,23.471397,20.550722,0.0,0.0,0.019607844,0.0,0.019607844,0.9607843,0.0,0.0,0.0,0.0,6116
22.256992,23.96707,22.870646,20.579115,22.696949,21.999035,21.974892,21.85369,23.257027,23.570911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6117
24.059237,20.637934,23.604265,22.249403,23.78604,23.895077,23.696344,23.237225,23.939383,22.689201,0.82,0.04,0.1,0.0,0.0,0.0,0.0,0.02,0.02,0.0,6118
20.432281,23.549795,21.59561,19.703442,20.863373,20.351383,20.351711,20.288273,21.874866,22.885708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6119
24.399357,21.99772,24.721785,26.540428,24.713156,25.055372,24.547142,23.709423,25.20563,23.084824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6120
24.571913,21.78955,24.289404,23.701914,24.68109,24.881012,24.301416,23.689278,24.852299,22.709496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6121
23.843393,20.894325,24.819996,25.778738,24.287464,25.922886,23.881443,23.32548,24.805624,22.31819,0.0,0.0,0.0,0.08,0.0,0.92,0.0,0.0,0.0,0.0,6122
25.075773,21.7096,25.289286,23.917856,25.156662,25.171867,24.893969,23.572216,25.627888,22.465036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6123
23.713436,22.861631,23.525473,21.589937,23.581808,22.936552,23.543266,23.442516,23.687794,24.370619,0.039215688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607843,0.0,6124
22.453323,22.689121,23.004517,20.916042,22.275482,21.504486,22.563244,21.952524,23.098585,23.303053,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96153843,0.0,6125
22.570421,19.331917,23.565351,25.547663,22.50654,23.010752,22.339687,22.067112,23.464363,20.774906,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,6126
25.347975,22.470531,25.378683,25.152874,25.664345,25.984236,25.102198,24.41707,25.824352,23.688585,0.0,0.0,0.3018868,0.2264151,0.0,0.3773585,0.094339624,0.0,0.0,0.0,6127
23.028292,21.438873,23.417938,20.78199,22.696136,22.18151,22.725037,22.372618,23.325752,22.856192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6128
23.706879,21.63203,23.559383,22.337671,23.623522,23.555115,23.299149,22.91698,24.063713,22.271772,0.0,0.0,0.03846154,0.0,0.9423077,0.0,0.0,0.01923077,0.0,0.0,6129
21.970564,23.376366,22.542873,19.960667,22.343224,21.490726,21.593628,22.206175,22.905046,23.616426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6130
24.118229,21.361082,24.6618,27.282957,24.345436,24.768593,24.056412,23.337057,24.915909,22.520031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6131
21.446733,19.836096,22.182985,20.208193,21.559242,21.28923,20.82717,20.796425,21.97445,20.037565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6132
21.657349,20.565323,21.865864,19.95237,22.176,21.058619,21.402267,20.868402,22.30687,21.233206,0.9411765,0.019607844,0.019607844,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,6133
23.870289,22.598394,24.667887,27.010588,24.129417,25.141706,23.682775,23.434956,24.39766,23.736973,0.0,0.0,0.0,0.54901963,0.019607844,0.05882353,0.0,0.0,0.078431375,0.29411766,6134
24.13636,22.050299,24.989029,26.920609,24.517176,25.384226,24.221949,23.359964,25.04203,22.897068,0.0,0.0,0.06,0.86,0.04,0.02,0.0,0.02,0.0,0.0,6135
22.028522,23.821806,22.332472,19.947151,22.415028,21.7295,22.204622,21.79076,22.872396,23.13949,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,6136
24.904337,21.587482,24.871227,24.882126,25.072336,25.817791,24.530235,24.329277,25.115278,23.038296,0.0,0.0,0.98039216,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,6137
24.331562,21.703436,24.926188,28.13449,24.413002,24.779959,24.107546,23.06366,25.028887,22.860245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6138
20.79989,22.431656,21.506264,18.879164,21.185812,20.14217,20.991272,20.37431,21.735167,22.40387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6139
21.523512,24.337128,22.044064,19.189466,21.61704,20.398882,21.235476,21.81505,22.14871,24.948496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6140
22.343832,20.269157,22.471085,19.127346,22.02789,20.70762,21.950785,21.283676,22.426554,21.645645,0.094339624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056604,0.0,6141
23.278198,22.060057,24.301783,23.031435,23.808502,23.513437,23.133972,22.690722,23.973087,22.56039,0.0,0.020408163,0.06122449,0.18367347,0.0,0.71428573,0.0,0.020408163,0.0,0.0,6142
21.588459,23.771872,21.96929,19.637589,21.929083,21.093916,21.359577,21.28566,22.16955,23.377323,0.0,0.1923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076923,6143
23.92289,21.502882,23.95104,22.717684,23.76764,23.79018,23.365269,22.70194,23.889933,22.129623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6144
23.39629,20.20789,23.362011,22.573029,23.724562,24.055445,22.780355,21.94843,23.798502,21.079988,0.0,0.0,0.96,0.0,0.0,0.02,0.0,0.0,0.02,0.0,6145
22.284355,24.701948,23.640997,21.592957,22.537296,22.037327,21.962923,22.979355,23.521528,24.014185,0.9411765,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6146
20.631895,23.931923,21.525692,18.963703,20.9694,20.06488,20.231358,20.714212,21.528177,23.298649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6147
23.262617,19.629679,22.942213,21.304108,22.982878,23.050055,22.360332,22.722967,22.938435,20.768808,0.0,0.0,0.0,0.0,0.7058824,0.0,0.0,0.29411766,0.0,0.0,6148
22.687416,20.186296,23.187075,21.45972,22.810118,22.574127,22.327848,21.579945,23.019268,20.93416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,0.019607844,6149
20.877714,23.704716,21.876026,19.488293,21.273918,20.338377,20.642439,21.05604,22.008245,23.250233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6150
23.964088,22.698133,24.66109,24.90747,24.350388,24.484978,23.719336,22.8955,24.45839,23.249939,0.0,0.0,0.0,0.039215688,0.0,0.019607844,0.019607844,0.92156863,0.0,0.0,6151
23.13024,20.558723,23.68917,23.651394,23.273151,23.117582,23.290455,22.220858,23.716923,21.481277,0.0,0.0,0.0,0.0,0.0,0.020408163,0.97959185,0.0,0.0,0.0,6152
24.768642,21.389315,24.436369,22.890667,24.625956,24.865675,24.230324,23.58938,24.873022,22.869528,0.0,0.0,0.01923077,0.0,0.9423077,0.0,0.0,0.03846154,0.0,0.0,6153
23.546051,21.369123,23.677979,22.138083,23.648045,23.158556,23.109522,22.52027,23.720497,21.832947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6154
22.514746,21.26172,23.638327,19.162779,22.415928,21.302208,22.374483,23.46046,23.218987,22.449516,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,6155
21.486626,24.42298,22.257769,20.900543,21.827986,21.032022,21.501814,22.153902,22.512093,23.841295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6156
23.94294,24.352028,24.020287,22.02676,24.042473,23.277927,24.000614,23.99476,24.394634,24.695482,0.84615386,0.01923077,0.01923077,0.0,0.0,0.0,0.0,0.0,0.115384616,0.0,6157
22.990778,20.350428,23.34687,21.674496,23.054325,22.732943,22.474913,22.221825,23.254637,21.260199,0.0,0.0,0.0,0.0,0.020408163,0.0,0.0,0.97959185,0.0,0.0,6158
21.635025,23.930784,22.375708,20.274698,21.836382,21.365795,21.30611,21.368324,22.733788,23.329662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6159
24.151737,21.038876,24.670815,22.64144,24.334778,24.150528,23.9907,23.174799,24.97852,22.088484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160
23.430481,20.339405,24.011738,23.761433,23.469479,23.565886,23.179817,22.597092,24.0871,21.392982,0.0,0.0,0.0,0.039215688,0.9019608,0.039215688,0.0,0.019607844,0.0,0.0,6161
22.420593,24.404121,23.659996,21.208591,23.00694,22.177473,22.49637,22.978863,23.499866,23.378035,0.66,0.06,0.04,0.0,0.0,0.02,0.0,0.02,0.14,0.06,6162
23.13962,21.068855,23.867569,26.063883,23.30793,23.734253,23.070469,22.397156,23.981342,21.764122,0.0,0.0,0.020408163,0.9183673,0.0,0.0,0.040816326,0.020408163,0.0,0.0,6163
23.411442,21.57599,23.9118,22.13319,23.264366,23.65024,22.796347,22.519035,23.62244,21.896656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6164
22.241161,19.243374,23.508091,22.857018,22.692705,24.378643,21.991093,21.78062,23.357323,20.195732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6165
21.051914,25.012611,22.362747,19.403074,21.586197,20.659445,21.326916,21.723198,22.915428,24.22258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6166
22.348524,24.915241,23.195467,21.941189,22.751062,22.324253,22.371296,22.074205,23.268787,23.88709,0.0,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811321,6167
23.634281,22.511087,24.075838,25.222403,23.977224,23.760798,23.713886,23.187727,24.22882,23.23092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6168
24.086895,21.253716,24.429283,24.661356,24.29351,25.745722,23.740507,23.655233,24.843077,22.5437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6169
24.48379,21.09407,24.544163,23.217314,24.42823,24.086826,24.439232,23.028929,24.750023,22.440598,0.0,0.0,0.9807692,0.0,0.0,0.0,0.0,0.01923077,0.0,0.0,6170
24.109198,20.875275,23.605179,23.268812,24.138643,24.49432,23.643484,23.279602,24.26991,22.172405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6171
22.565428,24.774275,23.149857,20.859896,23.005161,21.802485,22.373781,22.270313,23.438845,24.205376,0.01923077,0.9423077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,6172
21.221495,22.751568,22.113718,19.443495,21.4215,20.049236,21.116251,20.360918,22.165453,22.600534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6173
23.378162,22.395374,24.510122,25.209259,23.605473,23.626467,23.30006,23.457874,24.19635,23.257137,0.0,0.0,0.0,0.48,0.0,0.52,0.0,0.0,0.0,0.0,6174
23.661936,20.337458,24.748451,27.34046,23.785744,24.405708,23.545027,22.780838,24.254925,21.815079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6175
22.987774,25.395128,23.915781,21.910402,23.032911,22.07048,23.29238,23.319872,23.80699,24.749283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6176
24.017622,20.540825,24.199884,22.473804,24.283302,24.153172,23.659348,23.017845,24.458296,21.736376,0.0,0.0,0.96,0.0,0.0,0.0,0.02,0.0,0.02,0.0,6177
23.605787,20.418037,23.867762,24.629326,23.942432,25.407658,23.114092,22.87053,24.248795,22.277214,0.0,0.0,0.0,0.03773585,0.018867925,0.8867925,0.03773585,0.018867925,0.0,0.0,6178
22.92539,23.33105,23.218908,21.45511,22.84071,22.034716,22.36634,21.843933,23.0514,23.618635,0.020408163,0.0,0.0,0.0,0.0,0.0,0.020408163,0.0,0.9591837,0.0,6179
23.787878,22.91733,24.19526,21.742197,23.471317,22.643774,23.481092,23.842075,23.986137,23.565643,0.8269231,0.0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.09615385,0.01923077,6180
20.641556,20.123892,21.278194,20.129227,20.898039,20.225481,20.6069,20.02373,21.467993,20.65909,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,6181
23.86635,26.048166,24.691149,22.119675,24.430466,23.808826,23.76601,24.123518,25.336298,25.836563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6182
24.219849,21.624346,24.828798,27.9729,24.534166,25.187841,23.986004,23.162886,24.81602,22.50654,0.0,0.0,0.0,0.09259259,0.0,0.9074074,0.0,0.0,0.0,0.0,6183
21.893505,23.936596,22.801626,19.813576,22.457354,21.385408,21.492712,22.31705,22.941172,24.459936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6184
24.175644,20.64851,24.873219,24.668888,24.430483,26.068527,23.969046,23.667763,24.855856,22.082472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6185
21.801489,24.806206,22.227177,20.975792,22.147247,21.311281,21.480415,21.879675,22.354408,24.022055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6186
22.72149,23.84195,23.077862,20.123194,22.614939,21.919949,22.007404,23.134056,23.192009,23.604902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6187
22.70277,24.87211,23.251558,21.129026,23.103083,21.709162,22.892864,22.870293,23.774292,25.07044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6188
23.7435,20.174004,22.906137,21.887442,23.829683,23.820267,23.425524,22.286392,23.540625,21.783283,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6189
23.236517,20.673012,23.061281,24.027985,23.249817,23.474012,22.96691,22.06065,23.584126,21.603874,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,6190
22.01835,19.599,22.57429,21.650494,22.11751,21.775236,21.790453,21.58986,22.54835,20.201944,0.63461536,0.0,0.32692307,0.01923077,0.0,0.01923077,0.0,0.0,0.0,0.0,6191
23.015923,20.550446,23.357185,23.192238,23.213512,22.823195,22.756298,22.244902,23.640299,21.415298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6192
22.470201,24.228596,22.936918,21.654099,23.030073,22.264631,22.789864,22.52142,23.48342,24.446972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6193
22.258368,23.752094,22.524044,21.09107,22.687479,21.84341,22.204084,22.428497,23.267906,23.998684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6194
23.628345,26.057869,24.26306,22.875925,23.867102,23.010405,23.907648,23.386374,24.598358,25.34016,0.0,0.9019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803922,6195
23.053247,22.109913,24.18124,26.534897,23.269606,23.355112,23.019396,22.591097,24.175158,22.48654,0.0,0.0,0.019607844,0.9411765,0.0,0.0,0.019607844,0.0,0.0,0.019607844,6196
23.70627,23.49989,24.154934,26.031347,23.765778,24.018898,23.47198,23.21867,24.204424,23.49579,0.0,0.0,0.42,0.08,0.24,0.12,0.06,0.08,0.0,0.0,6197
19.719812,22.159845,20.336493,18.343788,20.160122,19.008705,19.149382,19.618948,20.45945,22.028011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6198
21.718664,18.346094,23.104015,21.065178,22.202362,24.281813,21.577736,21.70565,23.221952,19.6954,0.0,0.0,0.01923077,0.0,0.0,0.96153843,0.0,0.0,0.0,0.01923077,6199
23.599792,22.367817,24.065266,26.822319,23.396029,23.352459,23.405418,22.608557,24.027855,22.70016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6200
25.130936,23.622461,25.323757,28.02298,25.362492,25.803938,25.244904,24.092434,25.512594,24.289597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6201
24.915867,22.486197,25.706799,26.412409,25.27906,25.789854,25.358135,23.629772,25.680828,23.19738,0.0,0.0,0.25,0.4375,0.0,0.25,0.0625,0.0,0.0,0.0,6202
23.687223,20.717865,24.564686,27.182154,23.976503,24.841356,23.496405,22.901144,24.485222,22.195438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6203
24.165655,21.099798,23.809559,23.863691,24.02732,24.931353,23.590347,22.991266,24.42467,22.292543,0.0,0.0,0.0,0.0,0.84,0.02,0.0,0.14,0.0,0.0,6204
22.980726,26.106092,23.569702,20.465288,23.149513,22.294916,22.78879,23.290998,23.924768,24.872217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6205
24.81734,23.33095,25.232214,24.964485,25.208546,24.808245,25.052666,23.973082,25.508615,23.703678,0.0,0.0,0.0,0.0754717,0.0,0.8679245,0.056603774,0.0,0.0,0.0,6206
20.969492,24.831541,21.994118,19.457912,21.257029,20.14948,20.873775,21.418629,22.042883,23.986721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6207
22.391098,20.528858,22.797106,20.096502,22.268215,21.766449,22.144548,22.346014,22.790018,21.913902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6208
23.663921,19.613739,23.645071,22.857857,23.84736,24.034729,23.131107,22.389927,23.846357,20.926046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6209
22.770147,20.574057,23.030176,23.024912,22.843182,23.42157,22.394485,22.523409,23.481638,21.37762,0.0,0.0,0.01923077,0.0,0.9423077,0.0,0.01923077,0.01923077,0.0,0.0,6210
21.596472,20.60537,22.212467,19.127333,21.542961,20.362835,21.402498,21.351772,22.08153,21.846544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6211
24.382725,21.366127,24.538095,23.479912,24.800945,25.297853,23.979721,23.157429,24.892067,22.273272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6212
25.101435,22.241228,25.217768,28.81901,25.165262,25.829607,24.907616,24.221638,25.590483,23.619087,0.0,0.0,0.0,0.8627451,0.05882353,0.039215688,0.039215688,0.0,0.0,0.0,6213
24.52147,21.63756,25.112942,24.380188,24.84522,26.547522,24.320847,23.728176,25.563711,22.994799,0.0,0.0,0.0,0.019607844,0.0,0.9607843,0.019607844,0.0,0.0,0.0,6214
24.05611,20.744135,24.139843,22.073444,23.91703,23.62087,23.800396,23.216072,24.531506,21.620445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6215
25.188171,22.339735,25.373613,25.153557,25.556559,25.836199,25.424614,24.41197,25.79181,23.542952,0.0,0.0,0.0,0.019607844,0.0,0.98039216,0.0,0.0,0.0,0.0,6216
22.351131,21.275303,23.318941,22.253126,22.286602,21.81325,22.590298,21.815233,23.252525,22.630623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6217
21.961605,24.969078,23.260042,21.611956,22.316751,21.563616,22.439993,22.231697,23.190264,24.368422,0.0,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96153843,6218
23.407356,19.982359,23.567013,21.413967,23.210127,22.977352,22.656826,22.457994,23.373219,21.082964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6219
24.281727,21.090422,23.896523,23.227655,24.790243,24.909435,23.618683,22.911407,24.460024,22.518894,0.0,0.0,0.94,0.0,0.04,0.0,0.02,0.0,0.0,0.0,6220
23.301855,21.07366,23.316345,20.025118,23.116392,22.352175,22.784576,23.040916,23.307812,22.268589,0.96153843,0.0,0.01923077,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,6221
21.894608,21.53423,22.437824,19.25469,22.300152,20.658401,21.632961,21.83746,22.977615,22.257828,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6222
22.363087,20.842024,23.250181,20.748718,22.263304,22.38793,21.726734,22.28369,22.908571,21.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6223
24.770473,21.653671,25.10253,25.568789,25.202099,26.984396,24.777485,23.887644,25.765436,22.7932,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,0.0,6224
24.646994,21.330366,24.808989,27.121004,24.487652,24.196909,24.741814,23.50028,25.202477,22.69408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6225
24.448202,22.520042,24.74119,25.076393,24.780296,25.863514,24.434826,23.800922,25.138525,23.552067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6226
24.03581,21.480751,24.48757,24.788368,24.384115,25.091064,23.742521,22.913727,24.561647,22.40806,0.0,0.0,0.0,0.0,0.05882353,0.0,0.0,0.9411765,0.0,0.0,6227
24.05433,22.575722,23.75022,22.738415,24.323385,24.291855,23.5471,22.886967,24.270258,23.079542,0.0,0.0,0.0,0.0,0.86538464,0.01923077,0.0,0.115384616,0.0,0.0,6228
23.721357,22.231993,24.595482,25.794655,23.912603,24.023129,24.114408,23.751875,24.915699,23.137976,0.0,0.0,0.0,0.03773585,0.018867925,0.0,0.9433962,0.0,0.0,0.0,6229
23.964777,19.597738,24.013887,22.391462,24.081614,23.82856,23.776245,23.04568,24.525639,21.051338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230
20.707134,20.917889,21.575403,18.82157,20.580542,19.857449,20.445969,20.89065,21.714872,21.27111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6231
24.20836,22.528507,24.729662,23.430515,24.423653,24.644472,24.253103,23.010664,24.982018,22.566885,0.0,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,6232
22.950787,21.252438,23.566568,21.332794,23.400583,23.809488,22.575054,22.046898,23.43241,21.706509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6233
23.536215,21.124441,24.118134,24.759476,23.748844,25.135847,23.264923,22.160294,24.278952,21.89869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6234
23.543072,20.197313,23.393702,24.755774,23.650343,24.080206,22.822338,21.95672,23.722391,21.873829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6235
22.217432,24.169159,22.964878,21.03251,22.579763,21.720964,22.347897,22.098843,23.249376,23.697449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6236
24.413155,19.762093,24.334133,28.355852,24.377665,25.077835,24.063581,23.443056,24.616526,21.799572,0.0,0.0,0.0,0.9811321,0.0,0.018867925,0.0,0.0,0.0,0.0,6237
23.909025,24.233652,23.944927,22.274832,24.025053,23.548647,23.757381,23.284227,24.161644,24.522467,0.0,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.9811321,0.0,6238
22.930565,20.949564,23.678246,22.129404,22.92414,22.174303,23.217096,21.931639,23.446917,21.892612,0.0,0.0,0.0,0.018518519,0.0,0.0,0.9814815,0.0,0.0,0.0,6239
23.485416,19.18063,23.58234,21.541945,23.481817,23.001102,23.337952,22.429039,23.829416,20.796633,0.0,0.0,0.98039216,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,6240
22.790676,22.129957,23.638798,19.349277,22.841864,21.99501,22.561607,22.8028,23.750614,23.733583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241
23.008957,21.205334,23.05569,20.264797,22.873718,22.753399,22.453897,22.316042,23.044104,21.572126,0.0,0.0,0.0,0.0,0.5882353,0.019607844,0.0,0.39215687,0.0,0.0,6242
24.518297,21.206533,24.497656,23.73574,24.504053,24.4066,24.641146,23.25681,24.783503,22.563087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6243
22.163925,20.38888,22.810743,19.425472,22.26966,21.117329,22.079613,22.751326,22.490644,20.72368,0.019607844,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.9607843,0.0,6244
26.359764,21.722395,26.204237,25.63386,26.348568,26.222273,26.246696,24.900305,26.75154,23.25307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6245
22.46632,19.152756,21.759384,21.026525,22.452377,22.610542,21.71154,21.488033,22.551748,20.635176,0.0,0.0,0.0,0.0,0.877551,0.0,0.0,0.12244898,0.0,0.0,6246
23.718264,21.992706,23.21752,21.069374,23.27048,22.799393,22.660767,23.562399,23.355717,23.568777,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6247
24.252527,20.967468,24.33539,23.082108,24.36617,24.15537,23.963892,22.92766,24.610256,21.761473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6248
25.461864,23.136976,26.113012,26.10643,25.542778,25.535301,25.741629,24.744644,25.866001,24.149158,0.0,0.0,0.0,0.09259259,0.0,0.9074074,0.0,0.0,0.0,0.0,6249
22.86295,20.050781,23.128426,21.79304,22.924387,23.1344,22.282145,21.49533,23.39044,20.498634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6250
22.846127,26.489136,23.524502,21.154146,22.916243,21.754557,22.457516,23.52432,23.374985,24.871853,0.0,0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,6251
24.061134,20.587534,24.387003,21.668798,24.161673,23.888016,23.99126,23.19459,24.590643,21.855904,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,6252
23.29586,19.914532,24.234846,24.34427,23.79922,25.692776,23.335426,23.110403,24.16517,21.679247,0.0,0.0,0.0,0.04,0.0,0.96,0.0,0.0,0.0,0.0,6253
23.228443,19.020016,22.9942,23.146517,23.173475,23.569057,22.812239,22.191622,23.357454,20.897099,0.0,0.0,0.019607844,0.0,0.7647059,0.19607843,0.0,0.0,0.019607844,0.0,6254
23.826878,21.333448,24.076097,24.845877,24.145401,24.816723,24.06048,22.537113,24.48416,22.470873,0.0,0.0,0.0,0.08,0.02,0.16,0.74,0.0,0.0,0.0,6255
21.036234,23.35467,21.771673,19.42115,21.267935,20.417707,20.78543,21.100119,21.82087,23.545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6256
24.608622,21.531403,24.78656,25.498585,24.777832,25.70118,24.31395,23.19299,25.241444,22.390621,0.0,0.0,0.0,0.32,0.04,0.64,0.0,0.0,0.0,0.0,6257
