airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
-11.6137905,-16.453573,-1.6104126,-9.813835,-10.849252,-9.867517,-10.211075,-11.2364,-14.6897745,-17.250198,0.0,0.0,0.9,0.04,0.0,0.02,0.04,0.0,0.0,0.0,4414
-2.079547,-11.3362255,-11.00487,-13.717473,-17.226772,-13.419964,-15.687453,-16.336067,-10.85084,-12.268035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415
-12.448371,-14.599183,-7.832191,-11.782742,-2.7367077,-9.364109,-10.665453,-9.899522,-11.599488,-11.294138,0.0,0.0,0.0,0.0,0.9411765,0.019607844,0.039215688,0.0,0.0,0.0,4416
-12.357924,-8.879259,-15.63663,-14.671142,-15.486532,-14.574936,-17.604185,-14.529017,-10.226557,-4.521818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4417
-11.814201,-8.129733,-15.32734,-12.967674,-16.388124,-13.452392,-14.621723,-16.603777,-11.092474,-2.473153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4418
-1.9901638,-14.208844,-9.64447,-13.403226,-15.055134,-13.952132,-13.591505,-14.273499,-8.104786,-14.297032,0.9807692,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419
-14.103805,-15.357867,-9.287631,-7.2585244,-10.5433655,-3.248292,-11.953086,-10.296968,-14.93688,-14.73831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4420
-11.9042845,-15.048275,-1.2636156,-11.021013,-8.215657,-9.43107,-10.186066,-9.678989,-10.835168,-13.996226,0.0,0.0,0.9607843,0.0,0.019607844,0.0,0.0,0.0,0.019607844,0.0,4421
-9.337296,-11.459104,-7.24602,-3.277544,-9.6213665,-5.296845,-6.8749022,-9.017323,-9.813546,-11.618465,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,0.0,4422
-12.262922,-12.575921,-6.3865495,-7.1863384,-10.3831835,-5.7487082,-1.1439304,-8.939958,-11.686025,-12.218255,0.0,0.0,0.01923077,0.01923077,0.0,0.01923077,0.9423077,0.0,0.0,0.0,4423
-12.242472,-1.8628511,-12.129137,-12.463202,-14.6377,-12.251298,-12.967277,-13.705185,-12.324347,-9.985552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424
-11.131266,-1.6060438,-13.117793,-12.784485,-11.674433,-10.970654,-11.9113865,-12.261957,-10.659145,-5.796807,0.0,0.9807692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,4425
-0.29952145,-12.297462,-7.886152,-12.316778,-15.238213,-12.552645,-14.483925,-13.993867,-8.046822,-12.392844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4426
-12.230678,-16.643576,-3.2620544,-11.552312,-10.497195,-9.941881,-11.44828,-11.030664,-12.149345,-16.432005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4427
-7.3995204,-10.018759,-11.530138,-11.7268305,-14.764035,-12.614514,-12.593459,-13.815573,1.3511915,-8.967421,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,4428
-12.6857195,-14.927082,-1.2030926,-10.838988,-10.045198,-9.947327,-9.779892,-10.198647,-12.775424,-13.260553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429
-11.212863,-1.6753426,-12.416323,-11.474134,-12.983863,-11.96838,-11.916887,-11.330536,-11.5552225,-8.236629,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,4430
-11.080535,-3.2012386,-9.685744,-10.840538,-11.13316,-11.239663,-13.272432,-9.491918,-10.046784,-4.762451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431
-13.352875,-12.92529,-8.150185,-6.384224,-8.886884,-5.643187,-11.123882,-1.0318136,-13.195359,-13.580014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962963,0.0,0.037037037,4432
-13.835342,-16.093433,-8.589881,-8.900589,-12.115925,-1.7591801,-12.0785265,-10.1319,-14.279685,-14.145296,0.0,0.0,0.0,0.0,0.0,0.9622642,0.03773585,0.0,0.0,0.0,4433
-12.398702,-17.051182,-3.310092,-11.924418,-14.368203,-12.584169,-13.586006,-13.965569,-15.874903,-19.691444,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,4434
-12.972827,-16.084759,-8.488071,-2.8546028,-11.091282,-7.000628,-8.823788,-9.471753,-13.677895,-14.663893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4435
-11.861534,-13.245181,-4.6543627,-6.6009836,-4.3539705,-5.3988376,-7.321355,-5.7600636,-11.945105,-11.817516,0.0,0.0,0.0877193,0.0,0.7719298,0.01754386,0.0,0.12280702,0.0,0.0,4436
-11.9154415,-2.8277864,-13.060714,-12.587532,-12.922705,-12.648044,-12.280168,-12.965137,-12.179184,-9.303625,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4437
-12.064663,-13.901711,-4.575941,-6.826439,-10.782372,-6.625547,-9.221918,-8.482331,-12.386541,-12.280042,0.0,0.0,0.8103448,0.03448276,0.03448276,0.0,0.0862069,0.03448276,0.0,0.0,4438
-8.303112,-5.7533317,-10.451639,-9.898613,-11.133067,-10.380726,-11.017837,-10.2523575,-8.128641,-1.9360132,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,4439
-14.537208,-15.452199,-2.7104626,-11.014207,-10.301139,-12.191787,-12.054251,-12.817933,-15.148432,-15.789413,0.0,0.0,0.96,0.0,0.02,0.0,0.0,0.02,0.0,0.0,4440
-12.486476,-4.349844,-13.018421,-14.5860405,-16.360897,-11.67458,-13.224988,-14.100748,-12.557525,-6.8646746,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4441
-9.873439,-11.737131,-7.443877,-4.144492,-10.002073,-5.637079,-8.531982,-9.516062,-9.850408,-10.536285,0.0,0.0,0.02,0.94,0.0,0.0,0.0,0.0,0.02,0.02,4442
-13.077655,-13.850489,-6.2610884,-9.6140585,-1.3565092,-8.276568,-10.276292,-6.3887324,-12.946537,-13.882641,0.0,0.0,0.018867925,0.0,0.9622642,0.018867925,0.0,0.0,0.0,0.0,4443
-11.301608,-13.250797,-14.490371,-14.458798,-17.128422,-14.775161,-14.799512,-16.167723,-3.4901695,-14.045443,0.039215688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607843,0.0,4444
-13.40121,-8.390543,-16.170849,-14.320653,-16.75027,-13.856084,-16.399208,-13.971372,-11.071316,-3.2383041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4445
-2.008398,-10.6050625,-10.085452,-12.199835,-14.357635,-11.675904,-13.807652,-13.172509,-8.482463,-10.228344,0.9607843,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,4446
-3.4602146,-12.6245575,-10.518028,-11.789748,-14.054286,-11.836406,-13.687828,-13.378718,-6.876332,-11.8879,0.84,0.0,0.0,0.04,0.0,0.02,0.06,0.0,0.04,0.0,4447
-14.927904,-15.340288,-10.5510845,-12.597969,-4.251667,-10.017985,-12.189459,-9.815497,-14.771214,-14.223675,0.0,0.0,0.04,0.0,0.9,0.0,0.06,0.0,0.0,0.0,4448
-10.136456,-5.166334,-13.013804,-11.295203,-14.139201,-11.582164,-11.904319,-12.710039,-8.537706,-1.1910849,0.0,0.13725491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627451,4449
-2.2141256,-12.4969015,-6.4882603,-10.352396,-12.428417,-8.913313,-10.004478,-11.648829,-10.418289,-11.925575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450
-12.262858,-16.743093,-1.5691948,-11.207695,-13.1758585,-13.265718,-9.636573,-14.156162,-13.848737,-16.97116,0.0,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,4451
-8.105857,-12.702825,-2.7578516,-7.3572884,-10.583977,-7.785966,-7.632454,-10.017388,-10.244406,-12.89678,0.02,0.0,0.72,0.24,0.0,0.02,0.0,0.0,0.0,0.0,4452
-5.7875013,-12.374876,-8.681795,-11.790967,-12.863851,-10.558554,-9.607155,-10.863831,-9.174979,-14.031463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4453
-13.414081,-14.670443,-5.967022,-8.504505,-10.2155285,-8.668245,-0.14535141,-10.662824,-13.260582,-13.733314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4454
-8.431965,-12.116415,-9.566559,-11.392663,-13.646262,-12.021333,-12.001475,-12.542964,-1.1122198,-10.042112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4455
-15.759546,-15.114258,-11.165693,-13.460105,-12.914036,-11.467504,-15.081544,-3.4239988,-16.560738,-15.780905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,4456
-11.340174,-12.977878,-7.7380185,-2.206068,-8.749607,-4.695966,-7.6778927,-8.407625,-10.727692,-12.109901,0.0,0.0,0.0,0.9807692,0.0,0.0,0.01923077,0.0,0.0,0.0,4457
-12.279142,-13.863473,-7.804946,-1.1780758,-9.412574,-6.6100354,-8.988201,-9.61688,-12.344364,-13.599596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4458
-10.820753,-12.87971,-13.708006,-13.987154,-16.688526,-14.294853,-14.918192,-15.237936,-0.38972855,-11.432921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4459
-12.460287,-7.5477285,-14.479067,-13.419744,-15.193235,-13.120544,-17.702438,-15.761503,-10.959982,-1.9678907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4460
0.5714989,-13.076727,-7.6366234,-11.825493,-13.7360735,-11.398486,-13.89157,-13.496202,-8.478733,-11.34318,0.9607843,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,4461
-13.465054,-16.186153,-5.321476,-8.044948,-10.320318,-7.943452,-5.809196,-9.783415,-13.316067,-14.405041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4462
-10.825898,-12.7501135,-6.9837456,-7.280328,-10.901001,-2.259735,-8.698151,-9.418864,-12.34221,-12.3471365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4463
-13.692817,-14.261074,-9.900749,-3.1181192,-11.823221,-7.9018,-10.500822,-10.902194,-13.2804165,-13.985252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4464
-16.158787,-15.303278,-12.565566,-12.782069,-14.304564,-12.001801,-9.324198,-13.359335,-14.545851,-15.412785,0.0,0.0,0.02,0.0,0.02,0.0,0.96,0.0,0.0,0.0,4465
-11.734993,-3.492877,-13.090471,-15.299892,-12.155245,-12.040033,-16.117067,-14.915651,-11.837557,-7.574751,0.0,0.9655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448276,4466
-18.239697,-17.640377,-12.943722,-5.4898,-12.232021,-11.360945,-13.39744,-12.743758,-17.183855,-17.695166,0.0,0.019607844,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,4467
-10.469212,-6.094557,-12.488149,-12.302514,-13.939511,-11.956987,-12.610441,-14.031717,-10.316283,-5.682749,0.01754386,0.03508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94736844,4468
-9.952337,-12.055497,-6.614071,-6.1864734,-8.908823,-4.210376,-7.658458,-8.887539,-11.326251,-12.245268,0.01923077,0.0,0.0,0.01923077,0.0,0.9423077,0.01923077,0.0,0.0,0.0,4469
-5.206141,-6.3522005,-10.765429,-10.845097,-13.630146,-9.821554,-12.661197,-11.6462345,-7.341782,-4.7915583,0.9423077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.03846154,4470
-14.796425,-15.91864,-9.406531,-9.119009,-11.281385,-4.2374163,-9.825018,-12.343216,-13.835593,-16.615435,0.0,0.0,0.0,0.09803922,0.0,0.88235295,0.019607844,0.0,0.0,0.0,4471
-14.341365,-14.130641,-7.2035804,-7.295128,-0.6273937,-6.5524817,-11.205614,-9.157795,-13.769032,-14.363434,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,4472
-13.024597,-14.362758,-7.4254274,-11.657434,-0.9501076,-10.109835,-11.070612,-10.25309,-13.310713,-12.675852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4473
-5.6924653,-9.642551,-7.853413,-10.086913,-11.642737,-9.022181,-10.3847275,-10.544191,-6.7963057,-9.076622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4474
-13.270046,-2.1686077,-15.745637,-14.82628,-14.232741,-13.220448,-14.317722,-14.60298,-12.08914,-8.022169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475
-10.346014,-11.590566,-10.296473,-9.053701,-12.564419,-10.053503,-9.204736,-11.263297,-8.818058,-12.393371,0.0,0.97959185,0.0,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,4476
-14.638125,-14.99777,-4.8890505,-9.681507,-11.867231,-8.375219,-0.4646349,-11.982287,-14.600536,-15.16339,0.0,0.0,0.115384616,0.0,0.01923077,0.01923077,0.84615386,0.0,0.0,0.0,4477
-12.075813,-3.823041,-13.660886,-12.489329,-13.809882,-12.130217,-11.350704,-11.903424,-11.801679,-8.2232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4478
-13.861355,-13.303826,-8.583354,-9.998267,-9.186216,-8.583153,-10.951473,-1.6486025,-14.041341,-13.33068,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.0,0.0,4479
-12.537448,-10.71535,-14.552804,-15.165736,-16.186794,-14.925615,-16.841644,-16.40902,-10.8981695,-7.544562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4480
-8.75471,-5.605954,-12.984049,-11.132602,-14.902314,-12.146178,-13.625465,-11.771678,-7.4258714,-2.6134958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4481
-13.80213,-14.008213,-7.5344286,-10.145035,-11.733223,-9.251928,-2.6142874,-10.629118,-14.475941,-14.48267,0.0,0.0,0.02,0.0,0.0,0.02,0.96,0.0,0.0,0.0,4482
-12.302291,-15.324225,-2.722577,-11.534301,-14.675707,-11.957791,-10.775593,-13.133871,-16.275166,-17.916935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483
-15.919306,-14.950189,-9.215868,-10.149897,-2.3812132,-9.396303,-11.2740555,-9.288331,-15.259268,-14.771519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4484
-9.644663,-12.83281,-6.168359,-4.3395157,-6.032278,-2.9572124,-8.445289,-3.2685614,-10.985005,-11.416319,0.0,0.0,0.02,0.86,0.04,0.0,0.0,0.06,0.02,0.0,4485
-9.070622,-10.669313,-7.7641764,-9.43144,-12.23168,-8.46835,-8.018291,-10.815967,-6.2288456,-10.129312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4486
-14.104761,-15.530395,-9.019119,-5.2217574,-10.903479,-8.461041,-10.780018,-10.721783,-13.310839,-14.983201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4487
-17.848843,-18.015163,-13.238516,-17.393185,-6.72154,-14.713667,-16.011278,-14.315168,-17.302738,-17.069942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4488
-15.865076,-14.27874,-10.186394,-10.877593,-12.013421,-9.972951,-12.849316,-2.396758,-14.882654,-15.245507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4489
-4.610031,-9.452953,-5.936732,-8.31745,-10.207964,-7.833077,-7.2797265,-9.681449,-7.6727214,-10.205521,0.9423077,0.01923077,0.0,0.0,0.0,0.0,0.03846154,0.0,0.0,0.0,4490
-8.4930935,-8.290641,-3.3009787,-6.7512207,-6.1093497,-5.0828524,-7.524167,-4.082305,-11.0492325,-7.650047,0.0,0.0,0.72,0.0,0.14,0.04,0.02,0.08,0.0,0.0,4491
-9.467494,-12.30123,-10.981967,-12.891963,-16.989475,-14.224114,-13.389782,-13.77981,-0.57805824,-13.796346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4492
-10.825998,-15.149314,-3.1835785,-7.0410147,-3.0750446,-4.359581,-7.3813043,-6.647273,-12.983044,-13.631919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4493
-6.605925,-8.84826,-7.4217567,-8.797287,-11.961864,-8.774267,-7.8618517,-9.248863,-2.1366978,-8.188606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4494
-11.924691,-13.196288,-9.250109,-6.752897,-10.77935,-4.8233166,-8.124039,-8.351372,-12.076932,-13.035708,0.0,0.0,0.0,0.9019608,0.0,0.05882353,0.019607844,0.0,0.019607844,0.0,4495
-8.829756,-11.316658,-11.537032,-12.555136,-13.981891,-12.381381,-12.880872,-13.114744,-4.4548435,-12.03955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4496
-9.260336,-11.124102,-11.05669,-11.811029,-14.165062,-11.937245,-12.007232,-12.866997,-2.9926586,-10.45219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.019607844,4497
-11.4916935,-13.860773,-11.093312,-12.523019,-14.231003,-12.889698,-12.487307,-13.502487,-5.2297325,-14.367414,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,4498
-13.964538,-15.688262,-10.311009,-4.06135,-11.668801,-8.369036,-11.43698,-11.943662,-13.062236,-14.570432,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,4499
-14.296406,-14.880302,-10.773038,-3.2406435,-13.643405,-8.054882,-10.785969,-12.248189,-13.163165,-15.399439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4500
-13.330707,-14.379068,-9.218812,-8.830797,-11.596986,-2.8729124,-11.316137,-8.551821,-14.345354,-13.529529,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.02,0.0,0.0,4501
-13.233873,-11.88059,-8.571953,-8.652748,-8.7143345,-8.475843,-10.569564,-0.13748264,-12.492414,-12.765362,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.98039216,0.0,0.0,4502
-14.066421,-14.437409,-10.795178,-11.296716,-10.0405245,-10.291439,-13.172934,-1.9668674,-14.401818,-13.582357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4503
-3.1025867,-11.411165,-7.659183,-10.098343,-10.800691,-9.21286,-10.275599,-9.946976,-9.462055,-11.269691,0.9807692,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4504
-11.174118,-12.552904,-6.3107224,-7.340951,-0.63898563,-6.368165,-9.608806,-6.4790683,-10.254113,-10.808261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4505
-13.543859,-3.504137,-15.542121,-12.847557,-17.193377,-15.146997,-19.104343,-15.7613535,-13.615945,-9.809384,0.0,0.9811321,0.0,0.0,0.0,0.018867925,0.0,0.0,0.0,0.0,4506
-15.401182,-16.412638,-12.422267,-8.389147,-9.8600645,-4.4577665,-13.9995,-11.021583,-15.661857,-16.059738,0.0,0.0,0.0,0.06122449,0.0,0.93877554,0.0,0.0,0.0,0.0,4507
-9.383351,-6.2774334,-10.391085,-10.255001,-12.118864,-11.107972,-10.389541,-10.550515,-6.1507816,-1.958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4508
-12.427212,-12.051701,-9.510672,-10.900295,-12.175508,-8.768806,-13.153071,-2.2179585,-13.223015,-12.216145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4509
-1.3250332,-9.672348,-9.673046,-11.851208,-15.837378,-11.267125,-14.177103,-14.532012,-8.435291,-10.73741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4510
-17.037273,-15.441742,-8.748691,-10.625122,-13.962813,-9.493267,0.027864456,-12.805383,-15.699405,-15.795498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4511
-8.754036,-12.354474,-10.877155,-11.275587,-12.92888,-11.14343,-12.4928055,-11.675798,-0.22119522,-10.13431,0.039215688,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.9411765,0.0,4512
-12.272298,-14.825384,-8.139265,-9.983305,-4.998137,-8.486254,-10.447176,-9.237645,-11.884924,-13.840008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4513
-13.339616,-7.6961145,-14.758639,-13.577316,-15.676702,-13.48276,-15.591638,-15.183009,-12.190789,-1.9882679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4514
-2.5566921,-11.560122,-6.916317,-10.017432,-11.349694,-8.464392,-9.909461,-10.097481,-9.482168,-11.267136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4515
-9.899179,-2.6069613,-12.114537,-11.617338,-12.567135,-11.613301,-11.909782,-12.4944105,-10.723107,-7.5491204,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4516
-9.122423,-11.635526,-11.46903,-11.953519,-14.299528,-13.0221195,-12.428238,-13.12866,-1.4228582,-11.632118,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,4517
-9.512892,-6.4357266,-13.297538,-13.9844055,-14.724315,-13.29047,-15.560474,-12.447441,-7.1682343,-1.3524723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4518
-11.790074,-12.944626,-6.4008865,-8.462238,-10.735957,-8.337635,-4.486046,-10.31445,-9.885436,-12.875391,0.0,0.0,0.019607844,0.019607844,0.019607844,0.0,0.9411765,0.0,0.0,0.0,4519
-14.224918,-14.964315,-7.617341,-2.1936035,-9.34366,-5.3894587,-9.715572,-9.246129,-13.952678,-14.580239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4520
-7.6409364,-6.356755,-9.875489,-9.85248,-11.807266,-9.637278,-10.274044,-9.431391,-8.6142025,-5.521398,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,4521
-12.346111,-16.416645,-1.714798,-11.444291,-10.535749,-9.623247,-9.46538,-12.151244,-13.585459,-17.121176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522
-13.941011,-14.18991,-6.832085,-8.491917,0.4879141,-6.263013,-10.404729,-8.348743,-13.202133,-14.263008,0.0,0.0,0.0,0.0,0.9230769,0.057692308,0.0,0.0,0.0,0.01923077,4523
-9.285728,-13.146021,-2.653101,-3.377428,-4.2110157,-2.8923454,-4.8498526,-5.733735,-11.42242,-11.917786,0.0,0.0,0.0,0.0,0.98039216,0.019607844,0.0,0.0,0.0,0.0,4524
-2.7712498,-7.877094,-8.079206,-8.309483,-9.584387,-7.662438,-8.894901,-9.949745,-6.6301174,-8.776352,0.9259259,0.037037037,0.0,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,4525
-13.272376,-15.543293,-8.806528,-2.9983091,-5.9735208,-2.0378418,-8.662108,-7.3196497,-13.072544,-14.1819935,0.0,0.0,0.0,0.9019608,0.0,0.09803922,0.0,0.0,0.0,0.0,4526
-14.429159,-16.559101,-9.05514,-3.5298996,-12.266619,-8.140272,-11.515241,-11.942109,-13.224532,-15.956934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4527
-14.12923,-14.824906,-9.458258,-6.507888,-8.428987,-2.711712,-11.268568,-9.09182,-14.956464,-13.552545,0.0,0.0,0.0,0.019607844,0.019607844,0.9607843,0.0,0.0,0.0,0.0,4528
-10.85952,-13.466066,-7.2243686,-6.743422,-6.067321,-6.1807117,-8.971205,-6.4544864,-9.592949,-11.687111,0.0,0.0,0.0,0.0,0.92,0.02,0.0,0.06,0.0,0.0,4529
-14.582642,-16.25985,-10.550111,-7.6104074,-11.919268,-3.7106857,-11.263121,-11.381612,-14.010204,-16.260498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4530
-11.799277,-3.6930857,-12.50693,-12.618638,-13.436327,-10.947688,-12.441357,-12.635278,-13.354231,-9.665951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4531
-11.924787,-2.4504623,-14.143416,-13.090536,-15.310871,-11.736098,-14.911526,-15.844211,-12.59198,-8.330242,0.0,0.7692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923,4532
-7.900535,-8.94466,-11.4481125,-11.755833,-14.406626,-12.471723,-13.251872,-12.6940775,-1.048893,-7.57714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4533
-13.495353,-17.76475,-1.4472666,-11.152894,-13.283348,-9.833418,-10.556212,-12.039419,-16.003223,-17.74914,0.0,0.0,0.9830508,0.0,0.0,0.0,0.0,0.0,0.016949153,0.0,4534
-12.894114,-16.484715,-1.8760653,-11.95192,-9.34702,-11.032653,-11.387653,-12.90425,-14.470112,-16.545095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4535
-11.229951,-7.374892,-13.129284,-13.430868,-15.045329,-12.031294,-14.721629,-13.645099,-9.772177,-4.2772007,0.0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9423077,4536
-11.781778,-13.65265,-7.1482434,-0.96667385,-10.362331,-6.047536,-7.981424,-9.649386,-11.299927,-13.195324,0.0,0.0,0.0,0.9607843,0.0,0.0,0.039215688,0.0,0.0,0.0,4537
-13.305145,-13.730885,-8.715437,-9.993879,-8.52066,-8.601325,-13.106528,-1.4809427,-12.948771,-14.1094885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4538
-9.231708,-11.391777,-8.92445,-9.6033325,-11.857961,-9.981508,-12.5158615,-11.165007,-0.95627403,-8.8606415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4539
-10.912123,-7.266827,-13.098618,-12.186799,-14.0725975,-12.260483,-13.722912,-13.065797,-9.139725,-1.829628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4540
-9.324221,-14.2544365,-2.5796824,-7.919275,-7.254233,-7.825495,-6.737307,-8.089897,-10.075466,-12.321592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541
-13.201865,-14.157383,-8.9078865,-2.4463425,-11.40143,-7.497498,-8.802942,-10.340969,-12.495884,-14.253532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4542
-11.008938,-2.187644,-13.828365,-13.406823,-13.919192,-12.192171,-12.346344,-14.17424,-12.24554,-6.7241488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4543
